DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,IT,82,ITC1,82,1,5,1,233,NA,1,1,4
2013,IT,103,ITC1,103,1,5,1,388,NA,1,1,4
2013,IT,137,ITC1,137,5,5,1,198,346,1,1,3
2013,IT,163,ITC1,163,1,4,1,273,NA,1,1,2
2013,IT,183,ITC1,183,3,3,1,771,NA,1,2,1
2013,IT,205,ITC1,205,1,2,1,841,479,2,2,2
2013,IT,240,ITC1,240,1,6,1,255,NA,1,1,4
2013,IT,248,ITC1,248,1,3,1,115,NA,1,1,1
2013,IT,280,ITC1,280,2,3,2,166,NA,1,2,3
2013,IT,292,ITC1,292,1,6,1,513,NA,1,1,5
2013,IT,300,ITC1,300,2,4,2,248,NA,1,2,3
2013,IT,321,ITC1,321,1,6,1,355,378,1,1,4
2013,IT,341,ITC1,341,5,6,1,584,534,1,1,3
2013,IT,365,ITC1,365,1,5,1,343,NA,1,1,3
2013,IT,433,ITC1,433,1,4,1,380,NA,2,1,4
2013,IT,445,ITC1,445,5,4,1,620,NA,1,1,3
2013,IT,448,ITC1,448,1,4,1,204,NA,1,1,2
2013,IT,540,ITC1,540,1,4,1,166,NA,1,2,2
2013,IT,574,ITC1,574,1,2,1,468,NA,1,1,3
2013,IT,591,ITC1,591,3,2,1,328,NA,1,1,5
2013,IT,608,ITC1,608,4,6,1,213,NA,1,1,3
2013,IT,614,ITC1,614,1,4,1,321,NA,1,1,5
2013,IT,690,ITC1,690,1,4,1,608,NA,1,1,3
2013,IT,708,ITC1,708,1,4,1,233,NA,1,2,4
2013,IT,742,ITC1,742,1,6,1,395,NA,1,1,3
2013,IT,820,ITC1,820,5,4,1,398,NA,1,1,6
2013,IT,854,ITC1,854,1,4,1,289,281,1,1,1
2013,IT,855,ITC1,855,1,2,1,460,NA,1,1,4
2013,IT,858,ITC1,858,2,4,1,357,NA,1,2,2
2013,IT,861,ITC1,861,5,3,1,301,NA,1,1,2
2013,IT,865,ITC1,865,5,4,1,103,NA,1,1,3
2013,IT,920,ITC1,920,5,6,1,888,NA,1,1,4
2013,IT,930,ITC1,930,1,3,1,492,NA,1,1,4
2013,IT,957,ITC1,957,1,3,1,290,NA,1,1,3
2013,IT,998,ITC1,998,1,2,1,274,NA,2,2,4
2013,IT,1039,ITC1,1039,1,3,1,301,NA,1,1,4
2013,IT,1108,ITC1,1108,1,2,1,220,NA,1,1,4
2013,IT,1149,ITC1,1149,1,2,1,394,NA,1,2,6
2013,IT,1189,ITC1,1189,1,6,1,207,NA,1,1,4
2013,IT,1197,ITC1,1197,1,6,1,173,846,1,1,1
2013,IT,1303,ITC1,1303,1,5,1,258,NA,1,2,3
2013,IT,1312,ITC1,1312,1,4,1,343,NA,2,1,3
2013,IT,1347,ITC1,1347,1,3,1,450,NA,1,1,4
2013,IT,1350,ITC1,1350,2,4,1,673,387,1,1,4
2013,IT,1357,ITC1,1357,1,4,1,174,NA,1,1,2
2013,IT,1393,ITC1,1393,1,6,1,506,NA,1,1,3
2013,IT,1403,ITC1,1403,1,2,1,222,NA,1,1,5
2013,IT,1420,ITC1,1420,1,5,1,369,NA,1,1,3
2013,IT,1482,ITC1,1482,1,2,1,230,NA,1,1,4
2013,IT,1531,ITC1,1531,2,2,1,209,NA,1,1,3
2013,IT,1561,ITC1,1561,1,3,2,431,NA,1,1,4
2013,IT,1565,ITC1,1565,1,4,1,171,1348,1,2,5
2013,IT,1578,ITC1,1578,1,1,1,298,NA,1,1,3
