,Source time,FPR,TNR,FNR,TPR,Target time
0,59.51959055,0.627720121,0.372279879,0.070731707,0.929268293,0.36023832
1,55.70012449,0.631402745,0.368597255,0.067479675,0.932520325,0.383345842
2,46.04595412,0.590893873,0.409106127,0.080487805,0.919512195,0.343744334
3,54.91075756,0.691998661,0.308001339,0.050406504,0.949593496,0.403520822
4,44.51770899,0.665215936,0.334784064,0.052845528,0.947154472,0.401587867
5,41.02973398,0.666220288,0.333779712,0.056910569,0.943089431,0.76315182
6,48.14175908,0.705055239,0.294944761,0.047154472,0.952845528,0.401382549
7,46.63748668,0.637094074,0.362905926,0.063414634,0.936585366,0.409214257
8,43.52362892,0.669233344,0.330766656,0.05203252,0.94796748,0.418590069
9,49.27012183,0.619015735,0.380984265,0.071544715,0.928455285,0.418596503
10,44.35352575,0.547371945,0.452628055,0.108943089,0.891056911,0.420180917
11,44.48146521,0.631737529,0.368262471,0.068292683,0.931707317,0.313260841
12,41.61586944,0.594576498,0.405423502,0.084552846,0.915447154,0.34191012
13,55.20917208,0.566789421,0.433210579,0.096747967,0.903252033,0.421429075
14,52.26272513,0.650485437,0.349514563,0.062601626,0.937398374,0.371723498
15,56.40169286,0.591563442,0.408436558,0.087804878,0.912195122,0.364959237
16,50.39257381,0.564445932,0.435554068,0.1,0.9,0.403691343
17,51.58481879,0.63675929,0.36324071,0.066666667,0.933333333,0.371209235
18,44.94203787,0.61533311,0.38466689,0.076422764,0.923577236,0.5050585
19,43.65741657,0.663876799,0.336123201,0.056910569,0.943089431,0.403572899
